#
# Cauchy(CD)=5e-8 for N=250 is guaranteed:
# y+ = 1 everywhere:
#
0.10     0.020894    -0.000000
0.15     0.019384    -0.000000
0.20     0.018420     0.000000
0.25     0.017672     0.000000
0.30     0.017113     0.000000
0.35     0.016665     0.000000
0.40     0.016323    -0.000000
0.45     0.016046    -0.000000
0.50     0.015844     0.000000
0.55     0.015701     0.000000
0.60     0.015625     0.000000
0.65     0.015628     0.000000
0.70     0.015733     0.000000
0.75     0.015989     0.000000
0.80     0.016528     0.000000
0.85     0.029100    -0.000000
0.90     0.134449    -0.000000
0.95     0.185862    -0.000000
1.00     0.178875     0.000000
1.05     0.172750     0.000000
1.10     0.167137    -0.000000
1.15     0.164372     0.000000
1.20     0.162118    -0.000000
1.25     0.159843     0.000000
1.30     0.157442     0.000000
1.35     0.154856    -0.000000
1.40     0.152148     0.000000
1.45     0.149351     0.000000
1.50     0.146589    -0.000000
1.55     0.143717    -0.000000
1.60     0.140928    -0.000000
1.65     0.138256    -0.000000
1.70     0.135708    -0.000000
1.75     0.133285     0.000000
1.80     0.130974     0.000000
#
# No guaranteed accuracy below.
# Yet we do NOT switch to y+ = 10 at this point, as that would result
# in a CD jump down of about 0.001:
#
1.85     0.128979     0.000000
1.90     0.126858     0.000000
1.95     0.124756     0.000000
2.00     0.122861     0.000000
2.05     0.120985    -0.000000
2.10     0.119209    -0.000000
2.15     0.117523    -0.000000
2.20     0.115882    -0.000000
2.25     0.114337    -0.000000
2.30     0.112903     0.000000
2.35     0.111376     0.000000
2.40     0.110139     0.000000
2.45     0.108824     0.000000
2.50     0.107603     0.000000
2.55     0.106442    -0.000000
2.60     0.105231    -0.000000
2.65     0.104259    -0.000000
2.70     0.103341    -0.000000
2.75     0.102249    -0.000000
2.80     0.101276     0.000000
2.85     0.100384     0.000000
2.90     0.099537     0.000000
2.95     0.098720     0.000000
3.00     0.097924    -0.000000
